ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,city,postalcode,country,territory,contactlastname,contactfirstname,dealsize,year,month,quarter
10108,0.4098360655737705,1.0,0.8823529411764706,0.42600122281655417,2003-03-03,SHIPPED,1,3,2003,MOTORCYCLES,0.3812154696132597,S32_4485,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.5245901639344263,0.7591630196936543,0.058823529411764705,0.35397398674947966,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.2430939226519337,S18_1889,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.4426229508196722,1.0,0.2941176470588235,0.6392083098069219,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.8895027624309392,S12_1099,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.4098360655737705,0.5720733041575491,0.5294117647058824,0.22022458395838418,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.2596685082872928,S24_4620,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.47540983606557385,0.4375,0.8235294117647058,0.21092850532392943,2003-03-03,SHIPPED,1,3,2003,MOTORCYCLES,0.19889502762430938,S24_2360,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.6229508196721312,1.0,0.5882352941176471,0.6792966466093568,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.6353591160220994,S18_4721,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.459016393442623,0.7673687089715535,0.7647058823529411,0.3126574877467767,2003-03-03,SHIPPED,1,3,2003,MOTORCYCLES,0.26519337016574585,S50_4713,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.3934426229508197,0.4949398249452954,0.23529411764705882,0.18843001713947793,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.15469613259668508,S24_3371,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.3278688524590164,0.5671498905908096,0.47058823529411764,0.17306128449194644,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.2596685082872928,S18_3278,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.34426229508196726,0.22661378555798695,0.7058823529411764,0.09234870986171484,2003-03-03,SHIPPED,1,3,2003,MOTORCYCLES,0.03867403314917128,S32_2206,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10108,0.3770491803278689,1.0,0.4117647058823529,0.4767554600763759,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.6243093922651933,S18_3482,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.5573770491803279,1.0,0.0,0.6637515076392625,2003-03-03,SHIPPED,1,3,2003,CLASSIC CARS,0.5911602209944752,S24_3856,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,MEDIUM,2003,3,1
10108,0.6065573770491803,0.5592177242888402,0.6470588235294117,0.32501261238385754,2003-03-03,SHIPPED,1,3,2003,MOTORCYCLES,0.16022099447513816,S18_3782,CRUZ & SONS CO.,+63 2 555 3587,15 MCCALLUM STREET - NATWEST CENTER #13-03,MAKATI CITY,1227 MM,PHILIPPINES,JAPAN,CRUZ,ARNOLD,SMALL,2003,3,1
10109,0.3278688524590164,1.0,0.1764705882352941,0.5208062570788049,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.5966850828729282,S18_1129,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,MEDIUM,2003,3,1
10109,0.5245901639344263,1.0,0.1176470588235294,0.5279587316118125,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.6022099447513812,S18_1984,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,MEDIUM,2003,3,1
10109,0.3770491803278689,0.07138949671772432,0.2941176470588235,0.0599741404368061,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.022099447513812154,S24_2972,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,SMALL,2003,3,1
10109,0.6557377049180328,1.0,0.23529411764705882,1.0,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.7513812154696132,S18_3232,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,LARGE,2003,3,1
10109,0.3278688524590164,1.0,0.0,0.3575315142544995,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.5469613259668508,S18_2870,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,MEDIUM,2003,3,1
10109,0.6721311475409837,1.0,0.058823529411764705,0.76970221409981,2003-03-10,SHIPPED,1,3,2003,CLASSIC CARS,0.5966850828729282,S18_3685,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 DOUGLAS AV.,PHILADELPHIA,71270,USA,DESCONOCIDO,HERNANDEZ,ROSA,MEDIUM,2003,3,1
10110,0.3770491803278689,0.44433807439824946,0.8235294117647058,0.16566157382504368,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.09392265193370164,S24_1628,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.5081967213114754,1.0,0.8823529411764706,0.6616506687069216,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.5027624309392266,S18_1589,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.34426229508196726,0.6392231947483589,0.6470588235294117,0.20121145705608584,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.287292817679558,S24_3191,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.2295081967213115,0.11802516411378555,0.1176470588235294,0.03047953786889135,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.0,S24_1937,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.6557377049180328,1.0,0.5294117647058824,0.7297007440471218,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.4640883977900553,S24_2887,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.5901639344262295,1.0,0.3529411764705882,0.746635751013167,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.7569060773480663,S18_1749,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.5409836065573771,0.2389223194748359,0.058823529411764705,0.1667200117604215,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.06077348066298344,S24_2022,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.5901639344262295,0.4705962800875273,0.47058823529411764,0.279583975089289,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.2099447513812155,S18_4933,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.6065573770491803,0.7011761487964989,0.5882352941176471,0.3846620048177636,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.3149171270718232,S24_2766,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.5081967213114754,1.0,0.7647058823529411,0.43330337544143344,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.4088397790055248,S24_3432,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.36065573770491804,0.8532549234135667,0.4117647058823529,0.2696116722183429,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.32596685082872934,S18_4409,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.4426229508196722,1.0,0.1764705882352941,0.4513796778579996,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.5193370165745856,S18_2325,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.6885245901639344,0.10380196936542668,0.23529411764705882,0.15668489754735074,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.04419889502762431,S24_3969,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10110,0.4098360655737705,1.0,0.0,0.6137149233735038,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.7458563535911602,S18_2795,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.4918032786885246,0.7982768052516411,0.7058823529411764,0.34571229064278053,2003-03-18,SHIPPED,1,3,2003,CLASSIC CARS,0.22099447513812154,S24_1046,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,MEDIUM,2003,3,1
10110,0.42622950819672134,0.31961159737417943,0.2941176470588235,0.15046256544240233,2003-03-18,SHIPPED,1,3,2003,VINTAGE CARS,0.14917127071823205,S18_2248,"AV STORES, CO.",(171) 555-1555,FAUNTLEROY CIRCUS,MANCHESTER,EC2 5NT,UK,EMEA,ASHWORTH,VICTORIA,SMALL,2003,3,1
10112,0.3770491803278689,1.0,0.0,0.8990013664807941,2003-03-24,SHIPPED,1,3,2003,CLASSIC CARS,0.9999999999999999,S10_1949,"VOLVO MODEL REPLICAS, CO",0921-12 3555,BERGUVSVGEN  8,LULE,S-958 22,SWEDEN,EMEA,BERGLUND,CHRISTINA,LARGE,2003,3,1
10112,0.27868852459016397,1.0,0.058823529411764705,0.27500141993725546,2003-03-24,SHIPPED,1,3,2003,VINTAGE CARS,0.37569060773480667,S18_2949,"VOLVO MODEL REPLICAS, CO",0921-12 3555,BERGUVSVGEN  8,LULE,S-958 22,SWEDEN,EMEA,BERGLUND,CHRISTINA,SMALL,2003,3,1
10111,0.5409836065573771,1.0,0.1764705882352941,0.4940339248068051,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.3646408839779005,S18_3320,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,MEDIUM,2003,3,1
10111,0.4426229508196722,0.9953501094091903,0.2941176470588235,0.3750839433495151,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.3812154696132597,S18_1342,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,MEDIUM,2003,3,1
10111,0.6065573770491803,1.0,0.0,0.5794707142117344,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.39226519337016574,S18_3136,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,MEDIUM,2003,3,1
10111,0.6885245901639344,0.3033369803063458,0.23529411764705882,0.2502764701362138,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.11049723756906077,S18_1367,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,SMALL,2003,3,1
10111,0.36065573770491804,0.512171772428884,0.058823529411764705,0.17628738193639348,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.16022099447513816,S18_2957,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,SMALL,2003,3,1
10111,0.3278688524590164,0.8178336980306347,0.1176470588235294,0.23675198540638603,2003-03-25,SHIPPED,1,3,2003,VINTAGE CARS,0.35359116022099446,S24_4258,MINI WHEELS CO.,6505555787,5557 NORTH PENDALE STREET,SAN FRANCISCO,28034,USA,DESCONOCIDO,MURPHY,JULIE,SMALL,2003,3,1
10113,0.2459016393442623,1.0,0.058823529411764705,0.3920109318463528,2003-03-26,SHIPPED,1,3,2003,TRUCKS AND BUSES,0.569060773480663,S12_1666,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2003,3,1
10113,0.27868852459016397,0.5694748358862144,0.0,0.1461807028856466,2003-03-26,SHIPPED,1,3,2003,TRUCKS AND BUSES,0.1712707182320442,S32_3522,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,SMALL,2003,3,1
10113,0.7049180327868853,1.0,0.1764705882352941,0.5926357042387633,2003-03-26,SHIPPED,1,3,2003,TRUCKS AND BUSES,0.45856353591160215,S18_1097,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,MEDIUM,2003,3,1
10113,0.7213114754098361,0.3135940919037199,0.1176470588235294,0.26840088336802437,2003-03-26,SHIPPED,1,3,2003,VINTAGE CARS,0.09392265193370164,S18_4668,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 STRONG ST.,SAN RAFAEL,97562,USA,DESCONOCIDO,NELSON,VALARIE,SMALL,2003,3,1
10114,0.639344262295082,0.5715262582056893,0.2941176470588235,0.3485388010383918,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.14917127071823205,S18_2432,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10114,0.5737704918032788,1.0,0.47058823529411764,0.579109883097401,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.4861878453038674,S18_4600,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10114,0.6885245901639344,1.0,0.1764705882352941,1.0,2003-04-01,SHIPPED,2,4,2003,CLASSIC CARS,0.7513812154696132,S18_3232,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,LARGE,2003,4,2
10114,0.2459016393442623,1.0,0.23529411764705882,0.32647999224881313,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.5193370165745856,S24_2300,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,SMALL,2003,4,2
10114,0.29508196721311475,0.043490153172866475,0.0,0.03198166443374573,2003-04-01,SHIPPED,2,4,2003,CLASSIC CARS,0.011049723756906105,S24_2840,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,SMALL,2003,4,2
10114,0.42622950819672134,1.0,0.3529411764705882,0.4256991938097418,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.34806629834254144,S32_1268,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10114,0.36065573770491804,0.3945568927789934,0.058823529411764705,0.14410659218399716,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.11602209944751385,S32_2509,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,SMALL,2003,4,2
10114,0.5409836065573771,1.0,0.1176470588235294,0.4921054829624235,2003-04-01,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.4917127071823204,S18_2319,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10114,0.5901639344262295,1.0,0.5294117647058824,0.5714562542389304,2003-04-01,SHIPPED,2,4,2003,CLASSIC CARS,0.37569060773480667,S700_2824,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10114,0.4098360655737705,1.0,0.4117647058823529,0.5109301758383477,2003-04-01,SHIPPED,2,4,2003,CLASSIC CARS,0.6298342541436464,S10_4962,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, BOULEVARD CHARONNE",PARIS,75012,FRANCE,EMEA,BERTRAND,MARIE,MEDIUM,2003,4,2
10115,0.34426229508196726,1.0,0.1176470588235294,0.31563100341119044,2003-04-04,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.4530386740331491,S50_1392,CLASSIC LEGENDS INC.,2125558493,5905 POMPTON ST.,NYC,10022,USA,DESCONOCIDO,HERNANDEZ,MARIA,SMALL,2003,4,2
10115,0.6229508196721312,1.0,0.0,0.6797670634695249,2003-04-04,SHIPPED,2,4,2003,CLASSIC CARS,0.4696132596685083,S24_4048,CLASSIC LEGENDS INC.,2125558493,5905 POMPTON ST.,NYC,10022,USA,DESCONOCIDO,HERNANDEZ,MARIA,MEDIUM,2003,4,2
10115,0.6721311475409837,0.5809628008752735,0.058823529411764705,0.371227059660752,2003-04-04,SHIPPED,2,4,2003,CLASSIC CARS,0.13259668508287292,S24_1444,CLASSIC LEGENDS INC.,2125558493,5905 POMPTON ST.,NYC,10022,USA,DESCONOCIDO,HERNANDEZ,MARIA,MEDIUM,2003,4,2
10115,0.6557377049180328,1.0,0.23529411764705882,0.700500152016812,2003-04-04,SHIPPED,2,4,2003,TRUCKS AND BUSES,0.4696132596685083,S12_4473,CLASSIC LEGENDS INC.,2125558493,5905 POMPTON ST.,NYC,10022,USA,DESCONOCIDO,HERNANDEZ,MARIA,MEDIUM,2003,4,2
10115,0.6557377049180328,1.0,0.1764705882352941,0.9219943269330357,2003-04-04,SHIPPED,2,4,2003,CLASSIC CARS,0.718232044198895,S18_2238,CLASSIC LEGENDS INC.,2125558493,5905 POMPTON ST.,NYC,10022,USA,DESCONOCIDO,HERNANDEZ,MARIA,LARGE,2003,4,2
10116,0.34426229508196726,0.4991794310722101,0.0,0.16426235094835104,2003-04-11,SHIPPED,2,4,2003,TRAINS,0.16022099447513816,S32_3207,ROYALE BELGE,(071) 23 67 2555,"BOULEVARD TIROU, 255",CHARLEROI,B-6000,BELGIUM,EMEA,CARTRAIN,PASCALE,SMALL,2003,4,2
10117,0.4426229508196722,1.0,0.47058823529411764,0.7420090942804928,2003-04-16,SHIPPED,2,4,2003,CLASSIC CARS,0.9613259668508286,S12_1108,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.7213114754098361,0.2297592997811816,0.058823529411764705,0.22743986983351655,2003-04-16,SHIPPED,2,4,2003,SHIPS,0.11602209944751385,S72_3212,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,SMALL,2003,4,2
10117,0.2459016393442623,0.30538840262582057,0.5882352941176471,0.07367369507766222,2003-04-16,SHIPPED,2,4,2003,TRAINS,0.13812154696132595,S50_1514,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,SMALL,2003,4,2
10117,0.639344262295082,0.7732494529540481,0.0,0.43724311664533977,2003-04-16,SHIPPED,2,4,2003,SHIPS,0.3646408839779005,S700_3962,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.5737704918032788,1.0,0.1176470588235294,0.6291357760708832,2003-04-16,SHIPPED,2,4,2003,SHIPS,0.4917127071823204,S24_2011,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.2459016393442623,0.9425601750547046,0.3529411764705882,0.20442686320825637,2003-04-16,SHIPPED,2,4,2003,TRAINS,0.37016574585635353,S18_3259,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,SMALL,2003,4,2
10117,0.5409836065573771,1.0,0.4117647058823529,0.7291474696718108,2003-04-16,SHIPPED,2,4,2003,CLASSIC CARS,0.7734806629834254,S12_3891,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.6065573770491803,1.0,0.5294117647058824,0.7256059791052057,2003-04-16,SHIPPED,2,4,2003,CLASSIC CARS,0.6519337016574586,S12_3148,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.27868852459016397,0.9647155361050328,0.1764705882352941,0.23501197758837855,2003-04-16,SHIPPED,2,4,2003,VINTAGE CARS,0.2983425414364641,S18_4522,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,SMALL,2003,4,2
10117,0.26229508196721313,1.0,0.6470588235294117,0.3071675091627716,2003-04-16,SHIPPED,2,4,2003,CLASSIC CARS,0.6077348066298343,S18_4027,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,SMALL,2003,4,2
10117,0.3278688524590164,1.0,0.23529411764705882,0.4101727646011313,2003-04-16,SHIPPED,2,4,2003,VINTAGE CARS,0.569060773480663,S18_3140,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10117,0.5245901639344263,0.7221006564551422,0.2941176470588235,0.34021162076649886,2003-04-16,SHIPPED,2,4,2003,SHIPS,0.2928176795580111,S700_1938,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"BRONZ SOK., BRONZ APT. 3/6 TESVIKIYE",SINGAPORE,79903,SINGAPORE,JAPAN,NATIVIDAD,ERIC,MEDIUM,2003,4,2
10118,0.4918032786885246,1.0,0.0,0.4994263453487867,2003-04-21,SHIPPED,2,4,2003,SHIPS,0.37016574585635353,S700_3505,ENACO DISTRIBUTORS,(93) 203 4555,"RAMBLA DE CATALU¤A, 23",BARCELONA,8022,SPAIN,EMEA,SAAVEDRA,EDUARDO,MEDIUM,2003,4,2
10119,0.36065573770491804,0.2911652078774617,0.2941176470588235,0.11581743282026266,2003-04-28,SHIPPED,2,4,2003,PLANES,0.08839779005524862,S72_1253,SALZBURG COLLECTABLES,6562-9555,GEISLWEG 14,SALZBURG,5020,AUSTRIA,EMEA,PIPPS,GEORG,SMALL,2003,4,2
10119,0.36065573770491804,0.5936816192560176,0.058823529411764705,0.1985894176252635,2003-04-28,SHIPPED,2,4,2003,PLANES,0.19337016574585636,S24_3949,SALZBURG COLLECTABLES,6562-9555,GEISLWEG 14,SALZBURG,5020,AUSTRIA,EMEA,PIPPS,GEORG,SMALL,2003,4,2
